,Name,Information,Timestamp[ms],Date[MM.dd.yyyy],Time[hh:mm:ss.fff],Gpstime[ms],GnssStatus,Lat[wgs84],Lng[wgs84],Height[m],Heading[°],Velocity[m/s],Velocity[km/h],Acceleration[m/s²],North[m],East[m],Name.1,Information.1,Timestamp[ms].1,Date[MM.dd.yyyy].1,Time[hh:mm:ss.fff].1,Gpstime[ms].1,GnssStatus.1,Lat[wgs84].1,Lng[wgs84].1,Height[m].1,Heading[°].1,Velocity[m/s].1,Velocity[km/h].1,Acceleration[m/s²].1,North[m].1,East[m].1,Distance[m],YawRate[deg/s],vY[m/s],Lateral Distance[m],Forward Distance[m],GeoDistance[m],DistanceFromOrigin[m],Name.2,Information.2,Timestamp[ms].2,Date[MM.dd.yyyy].2,Time[hh:mm:ss.fff].2,Gpstime[ms].2,GnssStatus.2,Lat[wgs84].2,Lng[wgs84].2,Height[m].2,Heading[°].2,Velocity[m/s].2,Velocity[km/h].2,Acceleration[m/s²].2,North[m].2,East[m].2,YawRate[deg/s].1,Lateral Distance FBVut[m],Forward Distance FBVut[m],GeoDistanceVutFB[m],Forward Distance FBVut Offsettet[m],SyncByte,MessageID,PayLoadLen,ObjIndex,MsgTimeStamp,Version_Major,Version_Minor,vut_Timestamp,vut_lat_spec,vut_lon_spec,vut_lat_used,vut_lon_used,vut_heading_spec,vut_heading,vut_yawrate,vut_vx_spec,vut_vy_spec,vut_vx,vut_vy,vut_posy_err,vut_posx_err,vut_lat_extend,vut_long_extend,vut_lat,vut_lon,pf_Timestamp,pf_lat_used,pf_lon_used,pf_lat,pf_lon,pf_vx,pf_vy,pf_heading,pf_yawrate,pf_trackingangle,pf_sa,pf_sa_err,pf_accx,pf_accy,pf_accz,pf_sats,pf_diffage,pf_navstatus,pf_can_lat,pf_can_lon,pf_can_tow,MC_Index,MC_P_Speed_Index,MC_P_Current_Index,MC_I_Speed_Index,MC_I_Current_Index,MC_Temp_Index,MC_Errorstate_Index,MC1_Vbat,MC2_Vbat,MC3_Vbat,MC1_Amot,MC2_Amot,MC3_Amot,MC1_ActSpeed,MC2_ActSpeed,MC3_ActSpeed,MC_SetSpeed,MC1_SetSpeed,MC2_SetSpeed,MC3_SetSpeed,SC_StatusBit_write,SC_Counts_Out,SC_PI_write,SC_Dint_write,SC_ParaSet_write,SC_Encoder_read,SC_Amp_read,SC_V_read,SC_PI_read,SC_Dint_read,SC_ParaReq_read,SC_NCT_read,SC_StatusBit_read,SC_Errorbyte,SC_P,SC_I,SC_D,Gas_PI,Gas_D,pf_posy_err,pf_posx_err,pf_heading_err,Gas_Out,SC_Out1,SC_Out2,pf_scenctrl_set,pf_scenctrl_act,pf_TTC,vut_TTC,pf_lat_spec,pf_lon_spec,pf_heading_spec,pf_yawrate_spec,pf_radius_spec,pf_vx_spec,pf_accx_spec,Statusbyte,Errorbyte,MultiMessageIndex,MultiMessageContent,BatteryInfo,RESERVED_LREAL0,RESERVED_LREAL1,RESERVED_REAL0,RESERVED_REAL1,RESERVED_REAL2,RESERVED_REAL3,RESERVED_UDINT0,RESERVED_UDINT1,RESERVED_UDINT2,RESERVED_UINT0,RESERVED_UINT1,RESERVED_INT0,RESERVED_INT1,CRC,robot_SyncByte,robot_MessageId,robot_PayloadLen,robot_ObjIndex,robot_MsgTimestamp,robot_lat,robot_lon,robot_vel,robot_acc,robot_heading,robot_Timestamp,robot_yawrate,robot_ReservedGps,robot_IsDataToUse,robot_Ai0,robot_Ai1,robot_Ai2,robot_Ai3,robot_sw_angle,robot_sw_torque,robot_sw_vel,robot_f_brake,robot_pos_thr,robot_brake_pos,robot_ReservedSignal,PackageCounter,robot_CRC,OpticalBsm,OpticalFcw,OpticalLdw
2695,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,26960,01.01.0001,00:00.0,-6.24516E+13,,50.23570453,14.92970255,0,276.5599575,0.802469136,2.888888889,0.192901235,-4.168418687,38.49420741,FBl_26,,35724520,16.06.2022,55:24.5,1.33941E+12,INS_SOLUTION_GOOD,50.23570635,14.92970306,199.7298279,275.970787,0.824756862,2.969124702,0.246698613,-3.965202991,38.5301894,0.206376657,-0.794263124,-0.017040054,0.2059959,-0.012530514,0.206376657,1.677337102,RobotVut,,35724520,16.06.2022,55:24.5,1.33941E+12,INS_SOLUTION_GOOD,50.23569109,14.92978212,200.5078125,276.5451355,1.24030057,4.46508205,0.693588145,-5.66299035,44.17050471,-0.087513916,-1.101863835,-5.786328052,5.890305276,-5.786328052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724520,50.23569109,14.92978212,-1.240267,-0.6560451,276.5451,35724520,-0.08751392,-0.08751392,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281803,0,0,0,0
2696,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,26970,01.01.0001,00:00.0,-6.24516E+13,,50.23570453,14.92970244,0,276.5600043,0.804398148,2.895833333,0.192901235,-4.167498617,38.48620651,FBl_26,,35724530,16.06.2022,55:24.5,1.33941E+12,INS_SOLUTION_GOOD,50.23570636,14.92970294,199.7296753,275.9623108,0.825618903,2.972228049,0.334991458,-3.964579768,38.52201616,0.206054341,-0.848318934,-0.016905619,0.205681316,-0.012393038,0.206054341,1.685427913,RobotVut,,35724530,16.06.2022,55:24.5,1.33941E+12,INS_SOLUTION_GOOD,50.23569108,14.92978229,200.5078278,276.544548,1.247755378,4.491919359,0.752779156,-5.664468848,44.18285387,-0.101267025,-1.102678447,-5.806794704,5.910563805,-5.806794704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724530,50.23569108,14.92978229,-1.247725,-0.7517386,276.5446,35724530,-0.101267,-0.101267,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281804,0,0,0,0
2697,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,26980,01.01.0001,00:00.0,-6.24516E+13,,50.23570454,14.92970233,0,276.5599842,0.80632716,2.902777778,0.192901235,-4.166576338,38.47818646,FBl_26,,35724540,16.06.2022,55:24.5,1.33941E+12,INS_SOLUTION_GOOD,50.23570636,14.92970283,199.7295227,275.9530869,0.828463841,2.982469827,0.485677754,-3.963969804,38.5138174,0.205715757,-0.85637176,-0.018385054,0.205350625,-0.012251257,0.205715756,1.693541451,RobotVut,,35724540,16.06.2022,55:24.5,1.33941E+12,INS_SOLUTION_GOOD,50.23569106,14.92978246,200.5080872,276.5440598,1.252290892,4.508247211,0.34589403,-5.665947348,44.19527108,-0.058331318,-1.103552298,-5.827338515,5.93091071,-5.827338515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724540,50.23569106,14.92978246,-1.252267,-0.07563647,276.5441,35724540,-0.05833132,-0.05833132,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281805,0,0,0,0
2698,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,26990,01.01.0001,00:00.0,-6.24516E+13,,50.23570455,14.92970222,0,276.5599577,0.808256173,2.909722222,0.192901235,-4.165651857,38.47014724,FBl_26,,35724550,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23570637,14.92970271,199.7293091,275.9440155,0.831053189,2.99179148,0.384581144,-3.96335984,38.50559313,0.205373981,-0.887525856,-0.018367859,0.205017021,-0.012103442,0.205373981,1.701680836,RobotVut,,35724550,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23569105,14.92978264,200.5080109,276.5442123,1.254140722,4.514906598,0.36923796,-5.667412586,44.20771805,0.044541534,-1.10439831,-5.847938747,5.951309369,-5.847938747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724550,50.23569105,14.92978264,-1.254139,-0.3491741,276.5442,35724550,0.04454153,0.04454153,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281806,0,0,0,0
2699,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27000,01.01.0001,00:00.0,-6.24516E+13,,50.23570456,14.9297021,0,276.5600033,0.810185185,2.916666667,0.192901235,-4.164725176,38.46208886,FBl_26,,35724560,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23570637,14.9297026,199.729126,275.9356766,0.832516779,2.997060404,0.096326973,-3.962729986,38.49734759,0.205049353,-0.798691809,-0.016043699,0.204700767,-0.011951265,0.205049352,1.709846551,RobotVut,,35724560,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23569104,14.92978281,200.5079346,276.5439606,1.259544518,4.534360264,0.722021148,-5.668904345,44.22019479,0.031692274,-1.105216716,-5.868608542,5.971772786,-5.868608542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724560,50.23569104,14.92978281,-1.259544,-0.6705646,276.5439,35724560,0.03169227,0.03169227,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281807,0,0,0,0
2700,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27010,01.01.0001,00:00.0,-6.24516E+13,,50.23570457,14.92970199,0,276.5599719,0.812114198,2.923611111,0.192901235,-4.163796285,38.45401131,FBl_26,,35724570,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23570638,14.92970248,199.7290344,275.9282379,0.833510413,3.000637488,0.083437192,-3.962100133,38.48909355,0.204724457,-0.840813994,-0.018756173,0.204383518,-0.011810202,0.204724457,1.718021535,RobotVut,,35724570,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23569102,14.92978299,200.5081482,276.5427322,1.264674925,4.552829731,0.382264644,-5.670442514,44.23272256,-0.08056628,-1.105988641,-5.889359611,5.992309029,-5.889359611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724570,50.23569102,14.92978299,-1.264656,-0.3686193,276.5427,35724570,-0.08056628,-0.08056628,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281808,0,0,0,0
2701,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27020,01.01.0001,00:00.0,-6.24516E+13,,50.23570458,14.92970188,0,276.5599844,0.81404321,2.930555556,0.192901235,-4.162865194,38.4459146,FBl_26,,35724580,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23570639,14.92970237,199.7288208,275.9194717,0.835358594,3.007290939,0.260648378,-3.96149017,38.48082676,0.204378963,-0.910702229,-0.019795779,0.204045063,-0.011677872,0.204378963,1.726205323,RobotVut,,35724580,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23569101,14.92978316,200.5082855,276.5421295,1.268077762,4.565079942,0.443371875,-5.671954163,44.24529285,0.014614908,-1.106851063,-5.91013513,6.012887537,-5.91013513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724580,50.23569101,14.92978316,-1.268074,-0.3641509,276.5421,35724580,0.01461491,0.01461491,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281809,0,0,0,0
2702,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27030,01.01.0001,00:00.0,-6.24516E+13,,50.23570458,14.92970176,0,276.5599957,0.815972222,2.9375,0.192901235,-4.161931899,38.43779872,FBl_26,,35724590,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23570639,14.92970225,199.7285767,275.9099197,0.837847421,3.016250714,0.398491195,-3.960906725,38.47253445,0.20400415,-0.995354235,-0.022167891,0.203677351,-0.011542518,0.204004149,1.734408838,RobotVut,,35724590,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.235691,14.92978334,200.5082092,276.5419846,1.273761577,4.585541679,0.701805231,-5.673459182,44.25790992,0.040075261,-1.107760763,-5.93096383,6.033528476,-5.93096383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724590,50.235691,14.92978334,-1.273759,-0.6948195,276.542,35724590,0.04007526,0.04007526,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281810,0,0,0,0
2703,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27040,01.01.0001,00:00.0,-6.24516E+13,,50.23570459,14.92970165,0,276.5599713,0.817901235,2.944444444,0.192901235,-4.160996398,38.42966369,FBl_26,,35724600,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.2357064,14.92970213,199.728302,275.9002991,0.84001759,3.024063325,0.411823597,-3.960310021,38.46422087,0.203639931,-0.966655552,-0.020023162,0.203320367,-0.011403943,0.203639931,1.742637126,RobotVut,,35724600,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23569098,14.92978352,200.5083466,276.5416183,1.278589844,4.602923439,0.36303855,-5.674977461,44.27058227,-0.122752562,-1.108703117,-5.95186992,6.054252898,-5.95186992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724600,50.23569098,14.92978352,-1.278539,-0.3118136,276.5416,35724600,-0.1227526,-0.1227526,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281811,0,0,0,0
2704,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27050,01.01.0001,00:00.0,-6.24516E+13,,50.2357046,14.92970153,0,276.5599917,0.819830247,2.951388889,0.192901235,-4.160058696,38.42150948,FBl_26,,35724610,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.2357064,14.92970202,199.7282104,275.8913651,0.842728106,3.033821183,0.204243897,-3.959700059,38.45587753,0.203284893,-0.76548928,-0.017785036,0.202973171,-0.011253412,0.203284893,1.750898436,RobotVut,,35724610,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23569097,14.9297837,200.5085144,276.5403671,1.281209483,4.612354139,0.307582664,-5.676542149,44.28328439,-0.024109211,-1.109634174,-5.972854508,6.075053825,-5.972854508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724610,50.23569097,14.9297837,-1.281203,-0.3075626,276.5404,35724610,-0.02410921,-0.02410921,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281812,0,0,0,0
2705,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27060,01.01.0001,00:00.0,-6.24516E+13,,50.23570461,14.92970142,0,276.5599663,0.821759259,2.958333333,0.192901235,-4.159118788,38.41333612,FBl_26,,35724620,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23570641,14.9297019,199.7280273,275.8837128,0.844560696,3.040418507,0.228467769,-3.959070205,38.44751718,0.20294773,-0.769465327,-0.016985309,0.202643779,-0.011103164,0.20294773,1.759181824,RobotVut,,35724620,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23569095,14.92978387,200.5085602,276.5406647,1.286563773,4.631629584,0.707463195,-5.678007389,44.29603754,0.087423958,-1.110351609,-5.993923312,6.095900046,-5.993923312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724620,50.23569095,14.92978387,-1.286561,-0.6813267,276.5406,35724620,0.08742396,0.08742396,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281813,0,0,0,0
2706,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27070,01.01.0001,00:00.0,-6.24516E+13,,50.23570462,14.92970131,0,276.5599909,0.823688272,2.965277778,0.192901235,-4.158176679,38.40514359,FBl_26,,35724630,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23570641,14.92970178,199.7279053,275.8758545,0.845518164,3.043865391,0.160545508,-3.958427092,38.43913982,0.202621921,-0.823724687,-0.01710432,0.202325631,-0.010953614,0.202621921,1.767485742,RobotVut,,35724630,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23569094,14.92978405,200.5086365,276.541069,1.292411675,4.652682031,0.485150379,-5.679492518,44.30885023,-0.108840555,-1.11112145,-6.015067577,6.116831601,-6.015067577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724630,50.23569094,14.92978405,-1.292358,-0.4850311,276.5411,35724630,-0.1088406,-0.1088406,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281814,0,0,0,0
2707,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27080,01.01.0001,00:00.0,-6.24516E+13,,50.23570463,14.92970119,0,276.5599658,0.825617284,2.972222222,0.192901235,-4.157232365,38.39693189,FBl_26,,35724640,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23570642,14.92970166,199.7276611,275.8680649,0.84679519,3.048462683,0.136508429,-3.957797238,38.43075396,0.202282731,-0.809083343,-0.017726441,0.201993327,-0.010816597,0.202282731,1.775795863,RobotVut,,35724640,16.06.2022,55:24.6,1.33941E+12,INS_SOLUTION_GOOD,50.23569093,14.92978423,200.5088196,276.5402679,1.295188947,4.662680209,0.237253548,-5.681057207,44.32169268,0.006647032,-1.111951887,-6.036257931,6.137821015,-6.036257931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724640,50.23569093,14.92978423,-1.295185,-0.1888165,276.5403,35724640,0.006647032,0.006647032,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281815,0,0,0,0
2708,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27090,01.01.0001,00:00.0,-6.24516E+13,,50.23570463,14.92970107,0,276.5599788,0.827546296,2.979166667,0.192901235,-4.156285849,38.38870104,FBl_26,,35724650,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23570642,14.92970155,199.7273865,275.8594437,0.848473128,3.054503261,0.183612755,-3.957174014,38.42235533,0.201935968,-0.845354915,-0.018228989,0.201652987,-0.010686815,0.201935968,1.784117844,RobotVut,,35724650,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23569091,14.92978441,200.5089111,276.5406494,1.298848585,4.675854907,0.51917344,-5.682535706,44.3345734,0.110765219,-1.112778513,-6.057473297,6.158835829,-6.057473297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724650,50.23569091,14.92978441,-1.298838,-0.5053207,276.5406,35724650,0.1107652,0.1107652,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281816,0,0,0,0
2709,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27100,01.01.0001,00:00.0,-6.24516E+13,,50.23570464,14.92970096,0,276.5599923,0.829475309,2.986111111,0.192901235,-4.155337126,38.38045102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724660,50.2356909,14.9297846,-1.304389,-0.4715697,276.5418,35724660,0.06176985,0.06176985,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281817,0,0,0,0
2710,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27110,01.01.0001,00:00.0,-6.24516E+13,,50.23570465,14.92970084,0,276.5599804,0.831404321,2.993055556,0.192901235,-4.1543862,38.37218183,FBl_26,,35724670,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23570644,14.92970131,199.7268982,275.8426361,0.85112003,3.064032108,0.390898802,-3.955947456,38.40551556,0.20121897,-0.85744524,-0.018362068,0.200947682,-0.01044524,0.20121897,1.800801568,RobotVut,,35724670,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23569089,14.92978478,200.5091553,276.5415802,1.307972362,4.708700503,0.256499455,-5.685505964,44.36048368,0.004012654,-1.114378637,-6.10010184,6.201054927,-6.10010184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724670,50.23569089,14.92978478,-1.307965,-0.251862,276.5416,35724670,0.004012654,0.004012654,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281818,0,0,0,0
2711,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27120,01.01.0001,00:00.0,-6.24516E+13,,50.23570466,14.92970073,0,276.5599788,0.833333333,3,0.192901235,-4.153433071,38.36389348,FBl_26,,35724680,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23570644,14.92970119,199.7268677,275.833931,0.853946047,3.074205769,0.252628497,-3.955317603,38.39706591,0.200873465,-0.808664739,-0.016085222,0.200608092,-0.010321929,0.200873465,1.809177546,RobotVut,,35724680,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23569087,14.92978496,200.509201,276.5416489,1.311267391,4.720562607,0.491908244,-5.687024243,44.37349198,0.132831439,-1.115261341,-6.121497638,6.222261743,-6.121497638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724680,50.23569087,14.92978496,-1.31125,-0.4439265,276.5417,35724680,0.1328314,0.1328314,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281819,0,0,0,0
2712,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27130,01.01.0001,00:00.0,-6.24516E+13,,50.23570467,14.92970061,0,276.559978,0.835262346,3.006944444,0.192901235,-4.152477738,38.35558597,FBl_26,,35724690,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23570645,14.92970107,199.7267761,275.8261261,0.855385326,3.079387173,0.294347396,-3.954667859,38.38859499,0.200545121,-0.738855779,-0.015293983,0.20028584,-0.010194512,0.200545121,1.817579589,RobotVut,,35724690,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23569086,14.92978514,200.5092926,276.543335,1.316053547,4.73779277,0.537181372,-5.68841655,44.38655131,-0.031466082,-1.115941153,-6.142972002,6.243511005,-6.142972002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724690,50.23569086,14.92978514,-1.316051,-0.5350291,276.5433,35724690,-0.03146608,-0.03146608,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281820,0,0,0,0
2713,LINE#ACCELERATION#a=0.192901234567901#v0=0#vE=1.38888888888889#d=5#t=7.2,,27140,01.01.0001,00:00.0,-6.24516E+13,,50.23570468,14.92970049,0,276.5599749,0.837191358,3.013888889,0.192901235,-4.151520202,38.34725929,FBl_26,,35724700,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23570645,14.92970095,199.7267151,275.8183594,0.859178032,3.093040917,0.490031679,-3.954018114,38.38009856,0.200213617,-0.787954628,-0.016343162,0.199960666,-0.010061045,0.200213617,1.826007373,RobotVut,,35724700,16.06.2022,55:24.7,1.33941E+12,INS_SOLUTION_GOOD,50.23569085,14.92978533,200.5094452,276.5429535,1.320617598,4.754223353,0.434170995,-5.68996135,44.39967442,0.079324223,-1.116765424,-6.164551327,6.264890907,-6.164551327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35724700,50.23569085,14.92978533,-1.320616,-0.3629083,276.543,35724700,0.07932422,0.07932422,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,281821,0,0,0,0
